Image;Object;Level;Class;Material;Camera Position;Light Color (RGB);Fog;Mask;ImageNet_Label;ShapeNet_Superclass
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_66_664.png;monitor-3;Forest_Hills;664;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_66_664_mask.png;monitor;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_67_0.png;earphone-1;Forest_Hills;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_67_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_68_0.png;earphone-2;Forest_Hills;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_68_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_69_605.png;iPod-1;Forest_Hills;605;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_69_605_mask.png;iPod;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_70_0.png;faucet-1;Forest_Hills;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_70_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_71_0.png;faucet-2;Forest_Hills;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_71_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_72_0.png;faucet-3;Forest_Hills;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_72_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_134_0.png;skateboard-1;Forest_Hills;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_134_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_135_0.png;skateboard-2;Forest_Hills;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_135_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_136_0.png;skateboard-3;Forest_Hills;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_136_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_137_0.png;sofa-1;Forest_Hills;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_137_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_138_0.png;sofa-2;Forest_Hills;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_138_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_139_0.png;sofa-3;Forest_Hills;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_139_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_149_668.png;mosque-1;Forest_Hills;668;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_150_682.png;obelisk-1;Forest_Hills;682;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_150_682_mask.png;obelisk;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_10_519.png;crate-1;Showcase;519;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_10_519_mask.png;crate;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_46_515.png;cowboy-hat-1;Showcase;515;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_46_515_mask.png;cowboy hat, ten-gallon hat;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_47_515.png;cowboy-hat-2;Showcase;515;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_47_515_mask.png;cowboy hat, ten-gallon hat;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_48_515.png;cowboy-hat-3;Showcase;515;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_48_515_mask.png;cowboy hat, ten-gallon hat;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_54_861.png;toilet-seat-1;Showcase;861;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_54_861_mask.png;toilet seat;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_64_664.png;monitor-1;Showcase;664;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_64_664_mask.png;monitor;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_65_664.png;monitor-2;Showcase;664;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_65_664_mask.png;monitor;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_66_664.png;monitor-3;Showcase;664;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_66_664_mask.png;monitor;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_67_0.png;earphone-1;Showcase;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_67_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_68_0.png;earphone-2;Showcase;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_68_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_69_605.png;iPod-1;Showcase;605;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_69_605_mask.png;iPod;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_70_0.png;faucet-1;Showcase;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_70_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_71_0.png;faucet-2;Showcase;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_71_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_72_0.png;faucet-3;Showcase;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_72_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_135_0.png;skateboard-2;Showcase;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_135_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_136_0.png;skateboard-3;Showcase;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_136_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_137_0.png;sofa-1;Showcase;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_137_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_138_0.png;sofa-2;Showcase;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_138_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_139_0.png;sofa-3;Showcase;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_139_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_149_668.png;mosque-1;Showcase;668;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_150_682.png;obelisk-1;Showcase;682;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Showcase/Showcase_Actor_150_682_mask.png;obelisk;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_10_519.png;crate-1;Home_Interior;519;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_10_519_mask.png;crate;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_47_515.png;cowboy-hat-2;Home_Interior;515;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_47_515_mask.png;cowboy hat, ten-gallon hat;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_48_515.png;cowboy-hat-3;Home_Interior;515;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_48_515_mask.png;cowboy hat, ten-gallon hat;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_54_861.png;toilet-seat-1;Home_Interior;861;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_54_861_mask.png;toilet seat;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_64_664.png;monitor-1;Home_Interior;664;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_64_664_mask.png;monitor;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_65_664.png;monitor-2;Home_Interior;664;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_65_664_mask.png;monitor;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_66_664.png;monitor-3;Home_Interior;664;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_66_664_mask.png;monitor;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_67_0.png;earphone-1;Home_Interior;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_67_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_68_0.png;earphone-2;Home_Interior;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_68_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_69_605.png;iPod-1;Home_Interior;605;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_69_605_mask.png;iPod;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_70_0.png;faucet-1;Home_Interior;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_70_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_71_0.png;faucet-2;Home_Interior;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_71_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_72_0.png;faucet-3;Home_Interior;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_72_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_134_0.png;skateboard-1;Home_Interior;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_134_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_135_0.png;skateboard-2;Home_Interior;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_135_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_136_0.png;skateboard-3;Home_Interior;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_136_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_137_0.png;sofa-1;Home_Interior;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_137_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_138_0.png;sofa-2;Home_Interior;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_138_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_139_0.png;sofa-3;Home_Interior;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_139_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_149_668.png;mosque-1;Home_Interior;668;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_150_682.png;obelisk-1;Home_Interior;682;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Home_Interior/Home_Interior_Actor_150_682_mask.png;obelisk;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_10_519.png;crate-1;TheForgottenRoom_Demo;519;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_10_519_mask.png;crate;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_46_515.png;cowboy-hat-1;TheForgottenRoom_Demo;515;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_46_515_mask.png;cowboy hat, ten-gallon hat;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_47_515.png;cowboy-hat-2;TheForgottenRoom_Demo;515;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_47_515_mask.png;cowboy hat, ten-gallon hat;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_48_515.png;cowboy-hat-3;TheForgottenRoom_Demo;515;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_48_515_mask.png;cowboy hat, ten-gallon hat;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_54_861.png;toilet-seat-1;TheForgottenRoom_Demo;861;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_54_861_mask.png;toilet seat;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_64_664.png;monitor-1;TheForgottenRoom_Demo;664;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_64_664_mask.png;monitor;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_65_664.png;monitor-2;TheForgottenRoom_Demo;664;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_65_664_mask.png;monitor;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_66_664.png;monitor-3;TheForgottenRoom_Demo;664;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_66_664_mask.png;monitor;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_67_0.png;earphone-1;TheForgottenRoom_Demo;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_67_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_68_0.png;earphone-2;TheForgottenRoom_Demo;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_68_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_69_605.png;iPod-1;TheForgottenRoom_Demo;605;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_69_605_mask.png;iPod;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_70_0.png;faucet-1;TheForgottenRoom_Demo;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_70_0_mask.png;tench, Tinca tinca;<unmapped>
